
10 ; 0.248 ;0.270 ;0.315 ;0.337 ;0.381 ;0.388 ;0.446 ;0.470 ;0.509 ;
11 ; 0.259 ;0.290 ;0.333 ;0.361 ;0.404 ;0.454 ;0.506 ;0.534 ;0.596 ;
12 ; 0.286 ;0.318 ;0.363 ;0.411 ;0.460 ;0.490 ;0.577 ;0.603 ;0.668 ;
13 ; 0.304 ;0.363 ;0.397 ;0.447 ;0.505 ;0.534 ;0.636 ;0.680 ;0.745 ;
14 ; 0.328 ;0.381 ;0.446 ;0.495 ;0.563 ;0.608 ;0.715 ;0.761 ;0.843 ;
15 ; 0.367 ;0.429 ;0.503 ;0.558 ;0.620 ;0.673 ;0.830 ;0.864 ;0.937 ;
16 ; 0.413 ;0.469 ;0.561 ;0.619 ;0.686 ;0.753 ;0.899 ;0.963 ;1.058 ;
17 ; 0.448 ;0.524 ;0.611 ;0.694 ;0.782 ;0.842 ;1.001 ;1.071 ;1.182 ;
18 ; 0.503 ;0.575 ;0.694 ;0.777 ;0.871 ;0.939 ;1.149 ;1.218 ;1.334 ;
19 ; 0.679 ;0.660 ;0.901 ;0.882 ;0.974 ;1.060 ;1.272 ;1.355 ;1.484 ;
20 ; 0.805 ;0.746 ;0.886 ;0.980 ;1.093 ;1.195 ;1.438 ;1.518 ;1.702 ;
21 ; 0.731 ;0.816 ;0.974 ;1.088 ;1.223 ;1.331 ;1.599 ;1.689 ;1.868 ;
22 ; 1.139 ;0.937 ;1.095 ;1.222 ;1.369 ;1.468 ;1.760 ;1.905 ;2.068 ;
23 ; 0.904 ;1.046 ;1.231 ;1.365 ;1.498 ;1.663 ;1.949 ;2.096 ;2.313 ;
24 ; 1.029 ;1.175 ;1.386 ;1.538 ;1.739 ;1.833 ;2.188 ;2.308 ;2.594 ;
25 ; 1.172 ;1.302 ;1.528 ;1.713 ;1.885 ;2.047 ;2.408 ;2.595 ;2.818 ;
26 ; 1.348 ;1.480 ;1.757 ;1.899 ;2.114 ;2.331 ;2.681 ;2.830 ;3.144 ;
27 ; 1.494 ;1.675 ;1.953 ;2.134 ;2.348 ;2.524 ;2.995 ;3.148 ;3.459 ;
28 ; 1.683 ;1.892 ;2.226 ;2.349 ;2.653 ;2.833 ;3.316 ;3.501 ;3.832 ;
29 ; 1.891 ;2.103 ;2.419 ;2.665 ;2.923 ;3.085 ;3.670 ;3.846 ;4.241 ;
30 ; 2.115 ;2.361 ;2.687 ;2.941 ;3.285 ;3.486 ;4.034 ;4.232 ;4.689 ;
