
10 ; 0.252 ;0.275 ;0.310 ;0.336 ;0.368 ;0.399 ;0.449 ;0.481 ;0.508 ;
11 ; 0.278 ;0.306 ;0.345 ;0.376 ;0.412 ;0.442 ;0.513 ;0.539 ;0.592 ;
12 ; 0.300 ;0.332 ;0.385 ;0.418 ;0.467 ;0.493 ;0.585 ;0.610 ;0.680 ;
13 ; 0.329 ;0.384 ;0.422 ;0.479 ;0.529 ;0.558 ;0.662 ;0.696 ;0.762 ;
14 ; 0.375 ;0.424 ;0.486 ;0.530 ;0.612 ;0.631 ;0.739 ;0.796 ;0.881 ;
15 ; 0.425 ;0.479 ;0.546 ;0.604 ;0.682 ;0.727 ;0.863 ;0.896 ;0.997 ;
16 ; 0.478 ;0.536 ;0.618 ;0.697 ;0.768 ;0.819 ;0.959 ;1.015 ;1.131 ;
17 ; 0.544 ;0.631 ;0.706 ;0.775 ;0.875 ;0.921 ;1.090 ;1.151 ;1.282 ;
18 ; 0.622 ;0.694 ;0.807 ;0.879 ;0.980 ;1.047 ;1.225 ;1.304 ;1.417 ;
19 ; 0.696 ;0.783 ;0.898 ;1.027 ;1.136 ;1.155 ;1.379 ;1.458 ;1.622 ;
20 ; 0.783 ;0.879 ;1.002 ;1.112 ;1.216 ;1.326 ;1.523 ;1.634 ;1.780 ;
21 ; 0.892 ;0.991 ;1.140 ;1.241 ;1.369 ;1.459 ;1.722 ;1.829 ;2.012 ;
22 ; 1.003 ;1.115 ;1.332 ;1.402 ;1.553 ;1.659 ;1.925 ;2.048 ;2.277 ;
23 ; 1.129 ;1.252 ;1.505 ;1.582 ;1.754 ;1.831 ;2.168 ;2.272 ;2.518 ;
24 ; 1.297 ;1.411 ;1.608 ;1.767 ;1.930 ;2.028 ;2.395 ;2.548 ;2.745 ;
25 ; 1.442 ;1.622 ;1.837 ;2.021 ;2.156 ;2.308 ;2.677 ;2.796 ;3.042 ;
26 ; 1.640 ;1.806 ;2.069 ;2.219 ;2.479 ;2.590 ;2.963 ;3.152 ;3.389 ;
27 ; 1.871 ;4.466 ;4.439 ;2.475 ;2.731 ;2.840 ;3.275 ;3.465 ;3.768 ;
28 ; 2.090 ;2.290 ;2.579 ;2.760 ;3.016 ;3.230 ;6.375 ;3.876 ;4.157 ;
29 ; 2.372 ;2.544 ;2.857 ;7.475 ;3.351 ;3.565 ;4.034 ;4.267 ;8.642 ;
30 ; 2.613 ;2.861 ;3.133 ;3.539 ;3.729 ;3.982 ;4.418 ;4.672 ;4.998 ;
