
10 ; 0.037 ;0.047 ;0.066 ;0.081 ;0.096 ;0.106 ;0.142 ;0.152 ;0.176 ;
11 ; 0.042 ;0.057 ;0.080 ;0.095 ;0.116 ;0.130 ;0.174 ;0.183 ;0.217 ;
12 ; 0.050 ;0.069 ;0.094 ;0.114 ;0.138 ;0.163 ;0.207 ;0.237 ;0.260 ;
13 ; 0.058 ;0.078 ;0.116 ;0.136 ;0.165 ;0.184 ;0.253 ;0.262 ;0.312 ;
14 ; 0.067 ;0.095 ;0.141 ;0.158 ;0.195 ;0.215 ;0.289 ;0.309 ;0.363 ;
15 ; 0.078 ;0.106 ;0.152 ;0.181 ;0.228 ;0.249 ;0.335 ;0.354 ;0.414 ;
16 ; 0.088 ;0.123 ;0.174 ;0.209 ;0.261 ;0.283 ;0.385 ;0.413 ;0.477 ;
17 ; 0.108 ;0.137 ;0.200 ;0.238 ;0.295 ;0.326 ;0.436 ;0.468 ;0.548 ;
18 ; 0.122 ;0.159 ;0.226 ;0.272 ;0.334 ;0.371 ;0.495 ;0.529 ;0.611 ;
19 ; 0.131 ;0.176 ;0.263 ;0.310 ;0.381 ;0.417 ;0.557 ;0.601 ;0.697 ;
20 ; 0.150 ;0.201 ;0.286 ;0.348 ;0.425 ;0.471 ;0.628 ;0.668 ;0.767 ;
21 ; 0.169 ;0.226 ;0.323 ;0.393 ;0.487 ;0.531 ;0.702 ;0.745 ;0.901 ;
22 ; 0.189 ;0.252 ;0.363 ;0.433 ;0.528 ;0.603 ;0.778 ;0.837 ;0.967 ;
23 ; 0.210 ;0.284 ;0.399 ;0.486 ;0.595 ;0.653 ;0.870 ;0.912 ;1.060 ;
24 ; 0.239 ;0.318 ;0.443 ;0.531 ;0.643 ;0.707 ;0.931 ;1.002 ;1.186 ;
25 ; 0.277 ;0.347 ;0.487 ;0.589 ;0.704 ;0.776 ;1.017 ;1.091 ;1.291 ;
26 ; 0.294 ;0.384 ;0.543 ;0.642 ;0.786 ;0.869 ;1.105 ;1.196 ;1.434 ;
27 ; 0.328 ;0.419 ;0.600 ;0.709 ;0.845 ;0.937 ;1.232 ;1.300 ;1.548 ;
28 ; 0.358 ;0.472 ;0.651 ;0.762 ;0.923 ;1.025 ;1.328 ;1.462 ;1.670 ;
29 ; 0.390 ;0.503 ;0.702 ;0.852 ;1.015 ;1.110 ;1.460 ;1.542 ;1.808 ;
30 ; 0.425 ;0.547 ;0.768 ;0.907 ;1.089 ;1.201 ;1.591 ;1.674 ;1.937 ;
