
10 ; 0.225 ;0.270 ;0.289 ;0.319 ;0.344 ;0.350 ;0.399 ;0.413 ;0.445 ;
11 ; 0.256 ;0.272 ;0.298 ;0.320 ;0.374 ;0.419 ;0.456 ;0.442 ;0.504 ;
12 ; 0.264 ;0.295 ;0.296 ;0.300 ;0.443 ;0.402 ;0.457 ;0.526 ;0.566 ;
13 ; 0.289 ;0.304 ;0.392 ;0.399 ;0.449 ;0.476 ;0.554 ;0.558 ;0.661 ;
14 ; 0.293 ;0.334 ;0.392 ;0.426 ;0.464 ;0.505 ;0.624 ;0.630 ;0.711 ;
15 ; 0.301 ;0.357 ;0.425 ;0.485 ;0.524 ;0.576 ;0.664 ;0.718 ;0.726 ;
16 ; 0.272 ;0.318 ;0.373 ;0.423 ;0.473 ;0.528 ;0.636 ;0.661 ;0.783 ;
17 ; 0.332 ;0.388 ;0.489 ;0.549 ;0.609 ;0.627 ;0.701 ;0.860 ;1.000 ;
18 ; 0.382 ;0.425 ;0.516 ;0.611 ;0.687 ;0.778 ;0.840 ;0.844 ;1.086 ;
19 ; 0.382 ;0.482 ;0.571 ;0.656 ;0.752 ;0.795 ;0.983 ;1.070 ;1.191 ;
20 ; 0.421 ;0.494 ;0.633 ;0.723 ;0.854 ;0.895 ;0.976 ;0.977 ;1.098 ;
21 ; 0.382 ;0.463 ;0.610 ;0.678 ;0.847 ;0.962 ;1.120 ;1.275 ;1.436 ;
22 ; 0.508 ;0.604 ;0.689 ;0.732 ;0.816 ;0.900 ;1.049 ;1.222 ;1.595 ;
23 ; 0.538 ;0.635 ;0.815 ;0.925 ;1.096 ;1.113 ;1.409 ;1.506 ;1.727 ;
24 ; 0.572 ;0.725 ;0.853 ;0.984 ;1.142 ;1.243 ;1.529 ;1.615 ;1.767 ;
25 ; 0.623 ;0.747 ;0.936 ;1.103 ;1.216 ;1.342 ;1.529 ;1.756 ;2.047 ;
26 ; 0.671 ;0.834 ;1.032 ;1.175 ;1.433 ;1.481 ;1.843 ;1.859 ;1.908 ;
27 ; 0.628 ;0.759 ;0.944 ;1.064 ;1.237 ;1.350 ;1.662 ;1.763 ;2.058 ;
28 ; 0.684 ;0.809 ;1.043 ;1.264 ;1.348 ;1.433 ;1.787 ;1.876 ;2.189 ;
29 ; 0.738 ;0.868 ;1.087 ;1.310 ;1.443 ;1.538 ;1.923 ;2.058 ;2.390 ;
30 ; 0.826 ;0.919 ;1.201 ;1.389 ;1.550 ;1.659 ;2.097 ;2.232 ;2.545 ;
