
10 ; 0.038 ;0.048 ;0.067 ;0.081 ;0.098 ;0.109 ;0.143 ;0.156 ;0.179 ;
11 ; 0.042 ;0.056 ;0.080 ;0.097 ;0.118 ;0.130 ;0.172 ;0.184 ;0.216 ;
12 ; 0.050 ;0.066 ;0.097 ;0.123 ;0.144 ;0.155 ;0.215 ;0.231 ;0.264 ;
13 ; 0.059 ;0.079 ;0.115 ;0.140 ;0.169 ;0.190 ;0.247 ;0.264 ;0.316 ;
14 ; 0.068 ;0.095 ;0.144 ;0.171 ;0.195 ;0.217 ;0.296 ;0.317 ;0.373 ;
15 ; 0.079 ;0.112 ;0.156 ;0.184 ;0.235 ;0.250 ;0.350 ;0.362 ;0.439 ;
16 ; 0.094 ;0.132 ;0.194 ;0.220 ;0.267 ;0.300 ;0.390 ;0.426 ;0.495 ;
17 ; 0.108 ;0.140 ;0.203 ;0.242 ;0.306 ;0.331 ;0.450 ;0.517 ;0.551 ;
18 ; 0.122 ;0.162 ;0.236 ;0.280 ;0.353 ;0.389 ;0.517 ;0.538 ;0.670 ;
19 ; 0.142 ;0.184 ;0.271 ;0.321 ;0.397 ;0.435 ;0.566 ;0.592 ;0.702 ;
20 ; 0.152 ;0.200 ;0.295 ;0.346 ;0.429 ;0.469 ;0.621 ;0.678 ;0.788 ;
21 ; 0.173 ;0.227 ;0.338 ;0.390 ;0.479 ;0.524 ;0.704 ;0.739 ;0.876 ;
22 ; 0.190 ;0.251 ;0.365 ;0.436 ;0.563 ;0.592 ;0.762 ;0.827 ;0.948 ;
23 ; 0.215 ;0.280 ;0.400 ;0.487 ;0.591 ;0.645 ;0.858 ;0.912 ;1.097 ;
24 ; 0.232 ;0.314 ;0.454 ;0.542 ;0.640 ;0.718 ;0.935 ;0.996 ;1.175 ;
25 ; 0.264 ;0.348 ;0.490 ;0.607 ;0.719 ;0.775 ;1.029 ;1.104 ;1.284 ;
26 ; 0.292 ;0.383 ;0.542 ;0.644 ;0.773 ;0.875 ;1.127 ;1.193 ;1.402 ;
27 ; 0.320 ;0.426 ;0.591 ;0.710 ;0.856 ;0.941 ;1.215 ;1.305 ;1.548 ;
28 ; 0.373 ;0.459 ;0.638 ;0.775 ;0.925 ;0.999 ;1.313 ;1.441 ;1.662 ;
29 ; 0.390 ;0.506 ;0.702 ;0.854 ;1.008 ;1.121 ;1.463 ;1.553 ;1.841 ;
30 ; 0.424 ;0.550 ;0.773 ;0.904 ;1.101 ;1.193 ;1.584 ;1.659 ;1.924 ;
