
10 ; 0.039 ;0.053 ;0.082 ;0.094 ;0.109 ;0.122 ;0.164 ;0.186 ;0.218 ;
11 ; 0.048 ;0.064 ;0.092 ;0.111 ;0.134 ;0.154 ;0.199 ;0.225 ;0.252 ;
12 ; 0.054 ;0.076 ;0.109 ;0.134 ;0.170 ;0.218 ;0.270 ;0.261 ;0.327 ;
13 ; 0.077 ;0.109 ;0.146 ;0.197 ;0.236 ;0.257 ;0.344 ;0.379 ;0.394 ;
14 ; 0.082 ;0.126 ;0.179 ;0.224 ;0.263 ;0.284 ;0.395 ;0.422 ;0.504 ;
15 ; 0.102 ;0.142 ;0.206 ;0.264 ;0.314 ;0.305 ;0.449 ;0.504 ;0.583 ;
16 ; 0.121 ;0.162 ;0.230 ;0.290 ;0.370 ;0.394 ;0.508 ;0.562 ;0.660 ;
17 ; 0.139 ;0.191 ;0.274 ;0.329 ;0.389 ;0.444 ;0.620 ;0.647 ;0.736 ;
18 ; 0.152 ;0.223 ;0.311 ;0.383 ;0.475 ;0.541 ;0.720 ;0.652 ;0.804 ;
19 ; 0.169 ;0.229 ;0.354 ;0.450 ;0.546 ;0.554 ;0.635 ;0.690 ;0.815 ;
20 ; 0.166 ;0.225 ;0.329 ;0.394 ;0.493 ;0.612 ;0.855 ;0.857 ;0.885 ;
21 ; 0.184 ;0.262 ;0.428 ;0.537 ;0.651 ;0.615 ;0.949 ;1.027 ;1.134 ;
22 ; 0.211 ;0.331 ;6.166 ;0.562 ;0.738 ;0.675 ;0.993 ;0.935 ;1.076 ;
23 ; 0.219 ;0.304 ;0.435 ;0.545 ;0.650 ;0.729 ;0.939 ;1.166 ;1.251 ;
24 ; 0.250 ;0.339 ;0.483 ;0.617 ;0.748 ;0.800 ;1.060 ;1.139 ;1.330 ;
25 ; 0.266 ;0.376 ;0.544 ;0.647 ;0.809 ;0.857 ;1.180 ;1.249 ;1.423 ;
26 ; 0.294 ;0.426 ;0.721 ;0.854 ;1.051 ;1.137 ;1.532 ;1.825 ;1.982 ;
27 ; 0.385 ;0.542 ;0.688 ;0.798 ;1.099 ;1.236 ;1.660 ;1.819 ;2.086 ;
28 ; 0.428 ;0.602 ;0.851 ;0.948 ;1.035 ;1.350 ;1.554 ;1.646 ;2.273 ;
29 ; 0.481 ;0.665 ;0.912 ;1.157 ;1.264 ;1.503 ;1.889 ;2.106 ;2.503 ;
30 ; 0.422 ;0.586 ;0.845 ;1.049 ;1.254 ;1.391 ;1.801 ;1.943 ;2.215 ;
