
10 ; 0.212 ;0.224 ;0.260 ;0.257 ;0.286 ;0.302 ;0.341 ;0.353 ;0.391 ;
11 ; 0.214 ;0.238 ;0.260 ;0.281 ;0.309 ;0.317 ;0.381 ;0.393 ;0.436 ;
12 ; 0.224 ;0.244 ;0.282 ;0.315 ;0.341 ;0.352 ;0.420 ;0.442 ;0.486 ;
13 ; 0.232 ;0.254 ;0.305 ;0.328 ;0.368 ;0.397 ;0.472 ;0.490 ;0.545 ;
14 ; 0.266 ;0.277 ;0.324 ;0.363 ;0.419 ;0.429 ;0.521 ;0.539 ;0.594 ;
15 ; 0.270 ;0.298 ;0.352 ;0.391 ;0.431 ;0.469 ;0.552 ;0.598 ;0.660 ;
16 ; 0.281 ;0.317 ;0.390 ;0.428 ;0.476 ;0.519 ;0.627 ;0.648 ;0.772 ;
17 ; 0.298 ;0.342 ;0.422 ;0.475 ;0.528 ;0.578 ;0.687 ;0.723 ;0.798 ;
18 ; 0.310 ;0.366 ;0.446 ;0.504 ;0.581 ;0.613 ;0.736 ;0.789 ;0.885 ;
19 ; 0.332 ;0.410 ;0.478 ;0.550 ;0.655 ;0.709 ;0.830 ;0.886 ;1.025 ;
20 ; 0.360 ;0.439 ;0.529 ;0.628 ;0.684 ;0.737 ;0.897 ;0.977 ;1.085 ;
21 ; 0.381 ;0.456 ;0.570 ;0.733 ;0.755 ;0.854 ;1.034 ;1.074 ;1.192 ;
22 ; 0.420 ;0.494 ;0.627 ;0.699 ;0.832 ;0.867 ;1.072 ;1.149 ;1.325 ;
23 ; 0.440 ;0.545 ;0.712 ;0.797 ;0.889 ;1.057 ;1.186 ;1.237 ;1.434 ;
24 ; 0.478 ;0.601 ;0.726 ;0.822 ;0.966 ;1.029 ;1.291 ;1.446 ;1.576 ;
25 ; 0.534 ;0.648 ;0.790 ;0.915 ;1.082 ;1.135 ;1.398 ;1.477 ;1.662 ;
26 ; 0.577 ;0.692 ;0.864 ;0.976 ;1.146 ;1.201 ;1.527 ;1.631 ;1.875 ;
27 ; 0.590 ;0.727 ;0.955 ;1.094 ;1.286 ;1.372 ;1.733 ;1.746 ;2.108 ;
28 ; 0.407 ;0.778 ;1.003 ;1.146 ;1.372 ;1.463 ;1.796 ;1.911 ;2.190 ;
29 ; 0.696 ;0.838 ;1.095 ;1.241 ;1.513 ;1.591 ;1.907 ;2.046 ;2.309 ;
30 ; 0.767 ;0.931 ;1.141 ;1.345 ;1.600 ;1.684 ;2.096 ;2.373 ;3.037 ;
