
10 ; 0.258 ;0.279 ;0.311 ;0.340 ;0.369 ;0.390 ;0.451 ;0.469 ;0.518 ;
11 ; 0.279 ;0.308 ;0.347 ;0.380 ;0.407 ;0.449 ;0.526 ;0.542 ;0.590 ;
12 ; 0.302 ;0.334 ;0.382 ;0.423 ;0.466 ;0.500 ;0.579 ;0.613 ;0.674 ;
13 ; 0.336 ;0.374 ;0.442 ;0.480 ;0.523 ;0.560 ;0.652 ;0.700 ;0.768 ;
14 ; 0.374 ;0.422 ;0.485 ;0.540 ;0.593 ;0.645 ;0.752 ;0.819 ;0.873 ;
15 ; 0.430 ;0.475 ;0.548 ;0.602 ;0.672 ;0.714 ;0.863 ;0.915 ;0.992 ;
16 ; 0.477 ;0.545 ;0.631 ;0.687 ;0.764 ;0.860 ;0.962 ;1.034 ;1.128 ;
17 ; 0.577 ;0.613 ;0.711 ;0.769 ;0.928 ;0.929 ;1.099 ;1.164 ;1.267 ;
18 ; 0.614 ;0.691 ;0.804 ;0.895 ;0.976 ;1.042 ;1.230 ;1.295 ;1.435 ;
19 ; 0.695 ;0.781 ;0.898 ;0.985 ;1.099 ;1.177 ;1.371 ;1.464 ;1.611 ;
20 ; 0.791 ;0.867 ;1.003 ;1.134 ;1.230 ;1.308 ;1.542 ;1.641 ;1.812 ;
21 ; 0.876 ;1.238 ;1.148 ;1.272 ;1.396 ;1.472 ;1.753 ;1.837 ;2.002 ;
22 ; 1.011 ;1.120 ;1.280 ;1.412 ;1.564 ;1.649 ;1.943 ;2.036 ;2.309 ;
23 ; 1.127 ;1.301 ;1.448 ;1.590 ;1.760 ;1.869 ;2.614 ;2.320 ;2.497 ;
24 ; 1.280 ;1.436 ;1.614 ;1.767 ;1.942 ;2.058 ;2.404 ;2.523 ;2.753 ;
25 ; 1.457 ;1.598 ;1.835 ;1.999 ;2.152 ;2.320 ;2.676 ;2.830 ;3.111 ;
26 ; 1.669 ;1.824 ;3.602 ;2.278 ;2.443 ;2.610 ;2.958 ;3.150 ;3.423 ;
27 ; 1.853 ;2.038 ;2.292 ;2.538 ;2.689 ;2.910 ;3.268 ;3.479 ;3.759 ;
28 ; 2.074 ;2.314 ;2.580 ;2.765 ;3.131 ;3.179 ;3.713 ;3.888 ;4.181 ;
29 ; 2.337 ;2.558 ;2.872 ;3.081 ;3.318 ;3.532 ;3.967 ;4.271 ;4.669 ;
30 ; 2.638 ;2.875 ;3.193 ;3.401 ;3.706 ;3.923 ;4.410 ;4.772 ;5.267 ;
