
10 ; 0.241 ;0.261 ;0.308 ;0.328 ;0.358 ;0.382 ;0.443 ;0.465 ;0.506 ;
11 ; 0.263 ;0.287 ;0.330 ;0.367 ;0.397 ;0.420 ;0.494 ;0.525 ;0.595 ;
12 ; 0.279 ;0.318 ;0.369 ;0.404 ;0.442 ;0.481 ;0.558 ;0.598 ;0.666 ;
13 ; 0.302 ;0.346 ;0.401 ;0.447 ;0.492 ;0.534 ;0.633 ;0.662 ;0.774 ;
14 ; 0.332 ;0.378 ;0.447 ;0.495 ;0.552 ;0.602 ;0.708 ;0.762 ;0.837 ;
15 ; 0.361 ;0.414 ;0.501 ;0.571 ;0.629 ;0.663 ;0.807 ;0.848 ;0.951 ;
16 ; 0.404 ;0.481 ;0.554 ;0.659 ;0.692 ;0.749 ;0.896 ;0.958 ;1.057 ;
17 ; 0.446 ;0.522 ;0.619 ;0.703 ;0.777 ;0.839 ;1.004 ;1.086 ;1.194 ;
18 ; 0.503 ;0.593 ;0.679 ;0.773 ;0.867 ;0.936 ;1.124 ;1.210 ;1.352 ;
19 ; 0.578 ;0.654 ;0.782 ;0.903 ;0.983 ;1.053 ;1.278 ;1.373 ;1.520 ;
20 ; 0.643 ;0.734 ;0.874 ;1.003 ;1.111 ;1.183 ;1.421 ;1.540 ;1.710 ;
21 ; 0.720 ;0.841 ;0.972 ;1.101 ;1.223 ;1.338 ;1.559 ;1.686 ;1.978 ;
22 ; 0.814 ;0.944 ;1.084 ;1.223 ;1.373 ;1.519 ;1.770 ;1.898 ;2.081 ;
23 ; 0.925 ;1.054 ;1.239 ;1.363 ;1.541 ;1.670 ;1.953 ;2.084 ;2.301 ;
24 ; 1.037 ;1.175 ;1.362 ;1.596 ;1.714 ;1.865 ;2.186 ;2.316 ;2.577 ;
25 ; 1.161 ;1.329 ;1.584 ;1.723 ;1.937 ;2.032 ;2.492 ;2.590 ;2.840 ;
26 ; 1.311 ;1.468 ;1.717 ;1.892 ;2.138 ;2.343 ;2.686 ;2.838 ;3.129 ;
27 ; 1.503 ;1.656 ;1.941 ;2.229 ;2.378 ;2.554 ;2.955 ;3.270 ;3.446 ;
28 ; 1.675 ;1.894 ;2.165 ;2.401 ;2.648 ;2.851 ;6.716 ;3.489 ;3.819 ;
29 ; 1.903 ;2.137 ;2.389 ;2.676 ;2.972 ;3.189 ;3.661 ;3.875 ;4.329 ;
30 ; 2.136 ;2.380 ;2.712 ;2.958 ;3.270 ;3.545 ;4.040 ;9.187 ;4.676 ;
