
10 ; 0.221 ;0.222 ;0.269 ;0.304 ;0.330 ;0.347 ;0.390 ;0.426 ;0.459 ;
11 ; 0.249 ;0.267 ;0.302 ;0.345 ;0.354 ;0.386 ;0.447 ;0.478 ;0.518 ;
12 ; 0.264 ;0.292 ;0.337 ;0.365 ;0.406 ;0.425 ;0.523 ;0.546 ;0.587 ;
13 ; 0.265 ;0.301 ;0.340 ;0.389 ;0.434 ;0.483 ;0.542 ;0.568 ;0.633 ;
14 ; 0.300 ;0.312 ;0.384 ;0.423 ;0.474 ;0.497 ;0.588 ;0.636 ;0.728 ;
15 ; 0.299 ;0.334 ;0.401 ;0.441 ;0.510 ;0.546 ;0.584 ;0.679 ;0.810 ;
16 ; 0.312 ;0.372 ;0.406 ;0.460 ;0.552 ;0.600 ;0.680 ;0.668 ;0.850 ;
17 ; 0.349 ;0.361 ;0.434 ;0.585 ;0.643 ;0.700 ;0.840 ;0.852 ;0.979 ;
18 ; 0.350 ;0.391 ;0.419 ;0.493 ;0.658 ;0.656 ;0.843 ;0.917 ;1.024 ;
19 ; 0.384 ;0.452 ;0.569 ;0.641 ;0.749 ;0.814 ;0.910 ;1.017 ;1.173 ;
20 ; 0.374 ;0.444 ;0.557 ;0.574 ;0.775 ;0.841 ;1.042 ;1.139 ;1.243 ;
21 ; 0.414 ;0.515 ;0.579 ;0.745 ;0.856 ;0.921 ;1.008 ;1.201 ;1.407 ;
22 ; 0.438 ;0.569 ;0.688 ;0.830 ;0.930 ;1.001 ;1.270 ;1.345 ;1.640 ;
23 ; 0.419 ;0.514 ;0.692 ;0.751 ;0.863 ;1.027 ;1.398 ;1.539 ;1.554 ;
24 ; 0.479 ;0.652 ;0.792 ;0.901 ;1.002 ;1.107 ;1.431 ;1.335 ;1.795 ;
25 ; 0.553 ;0.588 ;0.747 ;0.899 ;1.018 ;1.153 ;1.345 ;1.433 ;1.682 ;
26 ; 0.500 ;0.618 ;0.788 ;0.921 ;1.065 ;1.177 ;1.472 ;1.594 ;1.799 ;
27 ; 0.520 ;0.637 ;0.859 ;0.997 ;1.165 ;1.287 ;1.618 ;1.733 ;1.939 ;
28 ; 0.547 ;0.763 ;0.937 ;1.088 ;1.342 ;1.407 ;1.743 ;1.847 ;2.099 ;
29 ; 0.596 ;0.741 ;0.967 ;1.141 ;1.324 ;1.444 ;1.800 ;1.968 ;2.220 ;
30 ; 0.644 ;0.788 ;1.023 ;1.217 ;1.484 ;1.570 ;2.009 ;2.076 ;2.346 ;
