
10 ; 0.256 ;0.276 ;0.314 ;0.335 ;0.373 ;0.396 ;0.450 ;0.468 ;0.515 ;
11 ; 0.285 ;0.304 ;0.345 ;0.373 ;0.413 ;0.435 ;0.514 ;0.529 ;0.585 ;
12 ; 0.296 ;0.333 ;0.386 ;0.426 ;0.471 ;0.504 ;0.580 ;0.605 ;0.660 ;
13 ; 0.331 ;0.372 ;0.435 ;0.473 ;0.532 ;0.563 ;0.661 ;0.697 ;0.766 ;
14 ; 0.380 ;0.423 ;0.477 ;0.538 ;0.587 ;0.651 ;0.755 ;0.785 ;0.868 ;
15 ; 0.412 ;0.472 ;0.550 ;0.608 ;0.665 ;0.711 ;0.843 ;0.904 ;0.988 ;
16 ; 0.482 ;0.546 ;0.634 ;0.693 ;0.759 ;0.821 ;0.988 ;1.036 ;1.146 ;
17 ; 0.548 ;0.605 ;0.702 ;0.783 ;0.887 ;0.913 ;1.103 ;1.158 ;1.275 ;
18 ; 0.622 ;0.683 ;0.787 ;0.887 ;0.971 ;1.042 ;1.257 ;1.306 ;1.444 ;
19 ; 0.694 ;0.781 ;0.893 ;0.983 ;1.081 ;1.172 ;1.376 ;1.458 ;1.612 ;
20 ; 0.774 ;0.897 ;1.011 ;1.125 ;1.231 ;1.309 ;1.569 ;1.636 ;1.787 ;
21 ; 0.886 ;1.008 ;1.124 ;1.274 ;1.466 ;1.479 ;1.736 ;1.819 ;2.035 ;
22 ; 1.003 ;1.469 ;1.290 ;1.410 ;1.561 ;1.652 ;1.933 ;2.043 ;2.235 ;
23 ; 1.140 ;1.266 ;1.435 ;1.593 ;1.750 ;1.874 ;2.176 ;2.264 ;2.545 ;
24 ; 1.325 ;1.426 ;1.618 ;1.794 ;145.567 ;2.146 ;2.483 ;2.643 ;2.815 ;
25 ; 1.551 ;1.664 ;1.930 ;2.052 ;2.270 ;2.342 ;2.787 ;2.886 ;3.262 ;
26 ; 1.717 ;1.887 ;2.143 ;2.427 ;2.519 ;2.752 ;3.067 ;3.169 ;3.417 ;
27 ; 1.854 ;2.046 ;2.298 ;2.481 ;2.722 ;2.877 ;3.299 ;3.549 ;4.016 ;
28 ; 2.285 ;2.420 ;2.609 ;2.806 ;3.062 ;3.247 ;3.642 ;3.824 ;4.232 ;
29 ; 2.352 ;2.606 ;2.916 ;3.185 ;3.522 ;3.712 ;4.156 ;4.271 ;4.595 ;
30 ; 2.679 ;2.878 ;3.195 ;3.455 ;3.755 ;3.971 ;4.528 ;4.654 ;4.989 ;
