
10 ; 0.200 ;0.221 ;0.266 ;0.264 ;0.275 ;0.298 ;0.326 ;0.346 ;0.380 ;
11 ; 0.212 ;0.229 ;0.267 ;0.289 ;0.311 ;0.328 ;0.363 ;0.385 ;0.454 ;
12 ; 0.246 ;0.274 ;0.340 ;0.363 ;0.386 ;0.429 ;0.499 ;0.520 ;0.561 ;
13 ; 0.282 ;0.308 ;0.324 ;0.330 ;0.420 ;0.483 ;0.535 ;0.516 ;0.616 ;
14 ; 0.258 ;0.324 ;0.366 ;0.459 ;0.507 ;0.472 ;0.552 ;0.541 ;0.614 ;
15 ; 0.281 ;0.320 ;0.374 ;0.425 ;0.453 ;0.473 ;0.571 ;0.612 ;0.662 ;
16 ; 0.277 ;0.315 ;0.384 ;0.422 ;0.488 ;0.515 ;0.607 ;0.638 ;0.728 ;
17 ; 0.293 ;0.339 ;0.401 ;0.457 ;0.512 ;0.561 ;0.669 ;0.724 ;0.824 ;
18 ; 0.308 ;0.366 ;0.446 ;0.501 ;0.566 ;0.621 ;0.722 ;0.793 ;0.898 ;
19 ; 0.335 ;0.395 ;0.476 ;0.540 ;0.613 ;0.664 ;0.809 ;0.865 ;0.973 ;
20 ; 0.361 ;0.419 ;0.525 ;0.590 ;0.672 ;0.703 ;0.889 ;0.972 ;1.063 ;
21 ; 0.386 ;0.454 ;0.586 ;0.637 ;0.729 ;0.802 ;0.987 ;1.024 ;1.166 ;
22 ; 0.408 ;0.488 ;0.614 ;0.704 ;0.796 ;0.873 ;1.053 ;1.137 ;1.281 ;
23 ; 0.440 ;0.528 ;0.658 ;0.762 ;0.864 ;0.930 ;1.166 ;1.256 ;1.409 ;
24 ; 0.477 ;0.576 ;0.725 ;0.818 ;0.948 ;1.009 ;1.254 ;1.345 ;1.512 ;
25 ; 0.508 ;0.630 ;0.765 ;0.893 ;1.042 ;1.110 ;1.354 ;1.464 ;1.650 ;
26 ; 0.545 ;0.669 ;0.840 ;0.970 ;1.111 ;1.185 ;1.484 ;1.605 ;1.774 ;
27 ; 0.604 ;0.724 ;0.907 ;1.033 ;1.173 ;1.289 ;1.625 ;1.740 ;1.981 ;
28 ; 0.652 ;0.773 ;1.030 ;1.149 ;1.310 ;1.404 ;1.729 ;1.878 ;2.103 ;
29 ; 0.693 ;0.836 ;1.067 ;1.216 ;1.405 ;1.526 ;1.892 ;2.019 ;2.281 ;
30 ; 0.784 ;0.907 ;1.171 ;1.303 ;1.525 ;1.630 ;2.001 ;2.150 ;2.483 ;
