
10 ; 0.040 ;0.056 ;0.074 ;0.091 ;0.119 ;0.124 ;0.165 ;0.175 ;0.212 ;
11 ; 0.047 ;0.064 ;0.090 ;0.112 ;0.737 ;0.152 ;0.199 ;0.221 ;0.249 ;
12 ; 0.054 ;0.077 ;0.115 ;0.134 ;0.161 ;0.179 ;0.239 ;0.274 ;0.306 ;
13 ; 0.063 ;0.089 ;0.129 ;0.157 ;0.191 ;0.213 ;0.288 ;0.318 ;0.351 ;
14 ; 0.073 ;0.111 ;0.149 ;0.183 ;0.225 ;0.255 ;0.337 ;0.365 ;0.422 ;
15 ; 0.084 ;0.125 ;0.176 ;0.217 ;0.274 ;0.289 ;0.387 ;0.425 ;0.481 ;
16 ; 0.095 ;0.141 ;0.200 ;0.254 ;0.308 ;0.332 ;0.445 ;0.475 ;0.556 ;
17 ; 0.111 ;0.162 ;0.223 ;0.283 ;0.342 ;0.392 ;0.522 ;0.547 ;0.638 ;
18 ; 0.127 ;0.178 ;0.266 ;0.327 ;0.388 ;0.433 ;0.574 ;0.634 ;0.729 ;
19 ; 0.143 ;0.199 ;0.298 ;0.364 ;0.438 ;0.483 ;0.632 ;0.678 ;0.784 ;
20 ; 0.159 ;0.220 ;0.317 ;0.398 ;0.479 ;0.547 ;0.715 ;0.767 ;0.871 ;
21 ; 0.175 ;0.257 ;0.355 ;0.438 ;0.531 ;0.611 ;0.784 ;0.855 ;0.983 ;
22 ; 0.196 ;0.279 ;0.395 ;0.487 ;0.583 ;0.657 ;0.861 ;0.936 ;1.084 ;
23 ; 0.220 ;0.306 ;0.437 ;0.535 ;0.647 ;0.722 ;0.944 ;1.021 ;1.185 ;
24 ; 0.241 ;0.337 ;0.486 ;0.588 ;0.720 ;0.796 ;1.044 ;1.130 ;1.304 ;
25 ; 0.265 ;0.369 ;0.531 ;0.655 ;0.794 ;0.869 ;1.146 ;1.246 ;1.435 ;
26 ; 0.294 ;0.410 ;0.584 ;0.714 ;0.857 ;0.966 ;1.236 ;1.355 ;1.542 ;
27 ; 0.323 ;0.451 ;0.632 ;0.780 ;0.972 ;1.045 ;1.355 ;1.479 ;1.681 ;
28 ; 0.354 ;0.486 ;0.693 ;0.834 ;1.023 ;1.115 ;1.484 ;1.599 ;1.838 ;
29 ; 0.390 ;0.533 ;0.764 ;0.914 ;1.089 ;1.220 ;1.613 ;1.716 ;1.994 ;
30 ; 0.427 ;0.582 ;0.819 ;0.994 ;1.188 ;1.352 ;1.749 ;1.868 ;2.158 ;
