
10 ; 0.264 ;0.268 ;0.305 ;0.332 ;0.369 ;0.393 ;0.504 ;0.544 ;0.636 ;
11 ; 0.286 ;0.352 ;0.405 ;0.440 ;0.474 ;0.507 ;0.607 ;0.625 ;0.702 ;
12 ; 0.339 ;0.383 ;0.448 ;0.502 ;0.544 ;0.558 ;0.675 ;0.715 ;0.819 ;
13 ; 0.366 ;0.417 ;0.485 ;0.518 ;0.577 ;0.628 ;0.803 ;0.764 ;0.832 ;
14 ; 0.346 ;0.426 ;0.446 ;0.493 ;0.622 ;0.744 ;0.855 ;0.929 ;1.015 ;
15 ; 0.443 ;0.493 ;0.598 ;0.666 ;0.747 ;0.819 ;0.973 ;0.920 ;1.129 ;
16 ; 0.474 ;0.541 ;0.667 ;0.782 ;0.791 ;0.758 ;0.886 ;0.940 ;1.201 ;
17 ; 0.561 ;0.652 ;0.761 ;0.824 ;0.837 ;0.998 ;1.237 ;1.342 ;1.388 ;
18 ; 0.494 ;0.574 ;0.744 ;0.770 ;0.890 ;0.955 ;1.112 ;1.204 ;1.328 ;
19 ; 0.570 ;0.651 ;0.779 ;0.906 ;0.970 ;1.067 ;1.274 ;1.370 ;1.674 ;
20 ; 0.861 ;1.029 ;0.984 ;1.011 ;1.112 ;1.184 ;1.420 ;1.573 ;1.703 ;
21 ; 0.725 ;1.019 ;1.311 ;1.348 ;1.343 ;1.373 ;1.581 ;1.682 ;2.031 ;
22 ; 0.805 ;0.927 ;1.085 ;1.281 ;1.385 ;1.514 ;1.781 ;1.908 ;2.148 ;
23 ; 0.923 ;1.070 ;1.250 ;1.399 ;1.524 ;1.650 ;1.994 ;2.100 ;2.331 ;
24 ; 1.036 ;1.165 ;1.447 ;1.571 ;1.758 ;1.865 ;2.178 ;2.351 ;2.578 ;
25 ; 1.155 ;1.327 ;1.557 ;1.706 ;1.905 ;2.142 ;2.476 ;2.611 ;2.838 ;
26 ; 1.331 ;2.652 ;2.991 ;1.915 ;2.125 ;2.274 ;2.681 ;2.854 ;3.150 ;
27 ; 1.508 ;1.653 ;1.955 ;2.133 ;2.376 ;2.529 ;3.013 ;3.134 ;3.482 ;
28 ; 1.681 ;1.855 ;2.148 ;2.390 ;2.636 ;2.829 ;3.354 ;3.454 ;3.853 ;
29 ; 1.899 ;2.132 ;2.741 ;2.995 ;3.500 ;3.448 ;4.461 ;4.566 ;4.576 ;
30 ; 2.366 ;2.732 ;2.838 ;3.597 ;3.899 ;3.864 ;4.557 ;4.456 ;4.780 ;
