
10 ; 0.214 ;0.231 ;0.248 ;0.268 ;0.293 ;0.309 ;0.343 ;0.359 ;0.394 ;
11 ; 0.224 ;0.242 ;0.282 ;0.293 ;0.313 ;0.332 ;0.378 ;0.420 ;0.457 ;
12 ; 0.230 ;0.248 ;0.290 ;0.314 ;0.348 ;0.360 ;0.441 ;0.449 ;0.511 ;
13 ; 0.262 ;0.292 ;0.327 ;0.347 ;0.408 ;0.396 ;0.491 ;0.515 ;0.575 ;
14 ; 0.263 ;0.299 ;0.353 ;0.397 ;0.533 ;0.462 ;0.549 ;0.588 ;0.651 ;
15 ; 0.376 ;0.317 ;0.355 ;0.428 ;0.459 ;0.516 ;0.604 ;0.647 ;0.708 ;
16 ; 0.287 ;0.347 ;0.419 ;0.472 ;0.518 ;0.560 ;0.679 ;0.741 ;0.852 ;
17 ; 0.317 ;0.368 ;0.452 ;0.528 ;0.590 ;0.616 ;0.763 ;0.814 ;0.898 ;
18 ; 0.335 ;0.395 ;0.482 ;0.546 ;0.622 ;0.634 ;0.789 ;0.884 ;0.954 ;
19 ; 0.339 ;0.406 ;0.502 ;0.586 ;0.678 ;0.746 ;0.953 ;0.960 ;1.053 ;
20 ; 0.383 ;0.441 ;0.542 ;0.616 ;0.720 ;0.818 ;0.996 ;1.051 ;1.182 ;
21 ; 0.458 ;0.492 ;0.617 ;0.687 ;0.788 ;0.835 ;1.027 ;1.080 ;1.260 ;
22 ; 0.426 ;0.502 ;0.652 ;0.723 ;0.854 ;0.898 ;1.107 ;1.180 ;1.357 ;
23 ; 0.476 ;0.567 ;0.733 ;0.824 ;0.941 ;0.977 ;1.215 ;1.289 ;1.479 ;
24 ; 0.501 ;0.599 ;0.743 ;0.857 ;1.089 ;1.083 ;1.315 ;1.415 ;1.574 ;
25 ; 0.530 ;0.641 ;0.806 ;0.920 ;1.087 ;1.144 ;1.423 ;1.534 ;1.759 ;
26 ; 0.584 ;0.725 ;0.882 ;1.003 ;1.147 ;1.241 ;1.559 ;1.668 ;1.905 ;
27 ; 0.628 ;0.766 ;0.944 ;1.097 ;1.266 ;1.393 ;1.719 ;1.823 ;2.060 ;
28 ; 0.671 ;0.807 ;1.050 ;1.180 ;1.377 ;1.457 ;1.877 ;1.987 ;2.298 ;
29 ; 0.752 ;0.949 ;1.207 ;1.379 ;1.535 ;1.622 ;2.075 ;2.100 ;2.413 ;
30 ; 0.841 ;0.969 ;1.220 ;1.412 ;1.639 ;1.853 ;2.239 ;2.320 ;2.731 ;
